0.0	0.4680851	0.4010164	0.28571427	0.5378011	0.09090909	0.44444445	0.0
0.0	0.34042552	0.3607391	0.14285713	0.60140014	0.0	0.35185185	0.0
0.0	0.06382979	0.0431419	1.0	0.49915656	0.0	0.055555556	0.0
0.0	0.21276596	0.23648493	1.0	0.5835042	0.0	0.2037037	0.0
0.0	0.5744681	0.5612697	0.75	0.52055126	0.0	0.5740741	0.0
0.0	0.5319149	0.6901361	0.5	0.60975575	0.0	0.5	0.0
0.0	0.5319149	0.73412794	0.25	0.6902016	0.0	0.5	0.08
0.0	0.7446808	0.8016567	1.0	0.5448077	0.0	0.6851852	0.0
0.0	0.40425533	0.4916223	0.8333333	0.5795106	0.0	0.42592594	0.05263158
0.0	0.40425533	0.45259428	0.6666666	0.6477042	0.05263158	0.37037036	0.05263158
0.0	0.61702126	0.7978253	0.5	0.57006866	0.0	0.6111111	0.10344828
0.0	0.23404256	0.32110995	0.3333333	0.57458836	0.0	0.25925925	0.09090909
0.0	0.31914893	0.46636793	0.16666669	0.7226929	0.0	0.2962963	0.06666667
0.0	0.4680851	0.5382599	1.0	0.5980027	0.0	0.44444445	0.0
0.0	0.61702126	0.5754513	0.8333333	0.55120355	0.0	0.5740741	0.0
0.0	0.34042552	0.32365182	0.6666666	0.5166948	0.0	0.35185185	0.0
0.0	0.40425533	0.30793947	0.5	0.46446243	0.2631579	0.46296296	0.05263158
0.0	0.25531915	0.32106715	0.3333333	0.6077061	0.0	0.2777778	0.0
0.0	0.25531915	0.25996318	0.16666669	0.56091267	0.083333336	0.24074075	0.0
0.0	0.40425533	0.44354212	1.0	0.61297584	0.10526316	0.3888889	0.0
0.0	0.29787233	0.54548407	0.6666666	0.7766666	0.14285715	0.3148148	0.14285715
0.0	0.38297874	0.46381497	0.3333333	0.56217134	0.11111111	0.44444445	0.055555556
0.0	0.06382979	0.09745119	1.0	1.0	0.6666667	0.055555556	0.0
0.0	0.5531915	0.42405522	1.0	0.48534158	0.07692308	0.537037	0.0
0.0	0.29787233	0.24800311	0.8333333	0.535167	0.2857143	0.2777778	0.0
0.0	0.42553192	0.36282933	0.6666666	0.45649374	0.0	0.3888889	0.0
0.0	0.61702126	0.64271826	0.5	0.5837602	0.0	0.6481481	0.0
0.0	0.7446808	0.73549443	0.3333333	0.5568763	0.0	0.7592593	0.0
0.0	0.34042552	0.25432098	0.16666669	0.3572061	0.1875	0.37037036	0.0625
0.0	0.27659574	0.2689373	1.0	0.53821844	0.15384616	0.2777778	0.0
0.5	0.31914893	0.3495213	0.75	0.6227201	0.33333334	0.2962963	0.0
0.0	0.70212764	0.802503	0.5	0.58478075	0.3030303	0.7222222	0.030303031
0.0	0.25531915	0.1899917	0.25	0.404243	0.0	0.24074075	0.0
